seedling_id,treatment_1,treatment_2,measurement,leaf_area,amax_corrected,gsw_corrected,obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
50,control,heat,06pre,4.972435608,3.446617885,1.415920183,50,1750703625,8761.9,20250623 11:33:45,11:33:45,15,1750703617,0.011708681,11.7086808,4.1588688,398.4061333,388.0163162,39.42114102,40.47671118,1.7085231,3,1.304213724,0.84340787,161.9129059,21.48701481,21.06681667,2.50619895,55.36753477,1.612595863,2.912529643,0.893603087,-516.3528233,399.3763222,27.40164856,72.33805332,4.1588688,11.7086808,4.503325436,407.9631272,404.5622727,-0.000350767,66.95169321,11.57061126,7.212591716,15.78544545,-0.007838378,79.26710947,196,25,1,0,54281.52853,999.9768667,841.1808778,0.841200338,0.161916652,6,0.5,1: Needles,2,FALSE,1750703617,398.4061333,405.0238333,15.87253667,7.230488333,396.1821333,15.73872667,800.0071667,101.4965333,0.100073233,23.53612667,21.06681667,999.9,0,0,9997.335667,0,0.00152894,-6.815030333,404.6313,407.9736333,8.642050333,405.0238333,7.230488333,1.611006667,0.733868833,14.06437,2.488601333,999.9768667,0.959987067,0.040013203,0,1.515666667,0,7766.237,7946.679,37.13306667,39.33306667,38.454,38.86226667,37.22473333,959.9666667,40.01033333,0,1750703642,0,1750703642,11:34:02,1750703642,1750703352,46,0.2,-0.004,2.224,0.086,405,14,0.16,0.15,-6.797230244,-0.397634634,0.051280962,0,8.675450244,-0.706834704,0.070450469,0,0,2,0/2,3.44439,2.78099,0.0968456,0.0983601,0.0889565,0.0489622,27320.8,31042.2,29375.3,35008.4,30952,41363.9,36166.7,46371.6,2.22792,2.26632,-0.0381172,0,21.6556,999.9,54.3,25.7,17.7329,61.4664,26.6587,2,-0.43689,0,20.2928,5.2128,11.9694,4.99155,3.272,2897.4,9999,9999,999.9,4.97259,1.86261,1.86436,1.86279,1.8628,1.8634,1.85989,1.86274,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.224,0.1309,2.307038287,-0.001033731,9.12024E-07,-2.25E-10,-0.024338439,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.6,4.5,1.25732,2.3877,2.34863,2.75146,2.39868,2.25952,29.9861,12.6348,18,568.928,642.632,22.7197,21.7266,30.0004,21.5802,21.5231,25.2049,55.8055,1.29903,-999.9,405,7.23778,100.867,101.224
51,control,heat,06pre,5.248937677,3.479593129,0.058907731,51,1750703773,8909.4,20250623 11:36:12,11:36:12,15,1750703765,0.000824602,0.824602094,3.977482694,401.7695,299.3100248,30.41118709,40.82151088,0.067336746,3,0.066508223,0.041641229,161.9089174,24.43862551,23.13521,2.842880284,54.71828439,1.610748629,2.943711863,1.232131655,-36.36495233,93.43434808,6.483914388,225.4622276,3.977482694,0.824602094,3.645725022,411.2613925,408.4824485,0.000679758,66.94781273,0.890659589,15.222373,15.87916121,0.000145815,79.39656912,308,38,1,0,54305.9631,999.9557333,841.1628069,0.841200044,0.161916085,6,0.5,1: Needles,2,FALSE,1750703765,401.7695,405.0010667,15.85315333,15.24451,399.7215,15.72315333,800.0050333,101.5042333,0.100071817,23.71290667,23.13521,999.9,0,0,10007.45367,0,0.00152894,-3.054619,408.4226333,411.2707,0.611924133,405.0010667,15.24451,1.609495333,1.547381333,14.04999333,13.44455667,999.9557333,0.959998533,0.040001163,0,0.943333333,0,10073.65533,7946.560333,36.74136667,39.82893333,38.14143333,38.91226667,36.8663,959.9553333,39.99966667,0,1750703790,0,1750703796,11:36:35,1750703796,1750703790,47,-0.176,0.016,2.048,0.13,405,15,0.28,0.07,-3.1023465,0.782178011,0.07778486,0,0.506645085,1.651437652,0.179517247,0,0,2,0/2,3.44843,2.78095,0.0974975,0.098414,0.0893388,0.086417,27296.4,31033.9,29370.7,35001.1,30933.9,39718.6,36160.7,46360.8,2.01942,2.2805,0.0785738,0,21.8099,999.9,54.2,25.8,17.8041,61.4964,26.234,2,-0.428336,0,20.2942,5.21564,11.9695,4.9917,3.272,2901.9,9999,9999,999.9,4.97259,1.86264,1.86437,1.86279,1.8628,1.8634,1.85989,1.86269,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.048,0.13,2.506798049,-0.001033731,9.12024E-07,-2.25E-10,-0.024338439,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2.2,7,1.26465,2.38647,2.34741,2.75146,2.39868,2.27173,30.0504,12.5385,18,448.814,655.466,22.7962,21.8453,30.0003,21.7019,21.6421,25.3601,18.8665,0.9395,-999.9,405,15.1537,100.851,101.201
52,control,heat,06pre,4.68032057,6.692354964,0.128806432,52,1750703888,9024.4,20250623 11:38:07,11:38:07,15,1750703880,0.002015815,2.015814987,8.579354594,397.969,305.6152406,31.05164178,40.43512622,0.16512514,3,0.160236997,0.10057525,161.9132761,24.17490583,23.25417097,2.86339315,54.67528945,1.613356436,2.950796333,1.250036714,-88.89744092,80.65304764,5.601451036,159.2703339,8.579354594,2.015814987,8.716484173,410.9383735,404.3010182,0.001406155,66.95498763,1.957705258,14.38855339,15.84108909,-0.001861018,79.25922843,68,9,1,0,54333.44099,999.9852581,841.1874245,0.841199825,0.161915663,6,0.5,1: Needles,2,FALSE,1750703880,397.969,405.004871,15.8789129,14.39112581,395.849,15.72921613,800.0362581,101.5037097,0.099998694,23.75284194,23.25417097,999.9,0,0,10014.19387,0,0.00152894,-7.104764516,404.3203871,410.9185484,1.487797097,405.004871,14.39112581,1.61177,1.460753548,14.07176129,12.56343871,999.9852581,0.960005806,0.039993935,0,1.854677419,0,12198.25484,7946.823548,37.75580645,41.03203226,39.13887097,40.64083871,37.83041935,959.9906452,39.99354839,0,1750703904,0,1750703905,11:38:24,1750703905,1750703790,48,0.072,0.016,2.12,0.13,405,15,0.24,0.07,-7.09462,-0.363313798,0.043486964,0,1.517222927,-0.531050174,0.054721698,0,0,2,0/2,3.44785,2.78074,0.0967667,0.0983997,0.0891123,0.0829208,27319.4,31036.4,29371.7,35003.4,30942.7,39873.8,36161.8,46363.9,2.4409,2.28095,0.089705,0,21.8343,999.9,54.1,25.8,17.7724,61.9064,26.1298,2,-0.429466,0,20.2945,5.2119,11.9707,4.9913,3.272,2905.4,9999,9999,999.9,4.97256,1.86263,1.86436,1.86279,1.86279,1.8634,1.85989,1.86266,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.12,0.1484,2.331465599,-0.001033731,9.12024E-07,-2.25E-10,-0.00812494,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.5,1.6,1.26343,2.39624,2.34863,2.75146,2.39868,2.24976,30.0932,12.4597,18,720.908,656.041,22.829,21.8504,30.0002,21.7041,21.6585,25.3451,24.1069,1.29325,-999.9,405,14.494,100.854,101.208
53,control,heat,06pre,5.044593088,8.534526198,0.207400843,53,1750704021,9157.9,20250623 11:40:21,11:40:21,15,1750704013,0.002953447,2.953447343,10.15089945,396.4977,320.9505017,32.61158662,40.2878918,0.246680958,3,0.235940791,0.148388987,161.9320057,24.20923026,23.34410667,2.878986906,54.51659037,1.635320586,2.999675099,1.24366632,-130.2470278,110.3044911,7.674868914,149.6643379,10.15089945,2.953447343,10.26619503,410.6995863,402.9076121,-0.004768902,66.95510016,2.93644907,13.97616171,16.12063455,0.005498837,79.25587444,311,39,1,0,54226.52116,1000.099333,841.2835188,0.84119996,0.161915922,6,0.5,1: Needles,2,FALSE,1750704013,396.4977,404.9892333,16.09418667,13.91473,394.3527,15.93745667,799.9922333,101.5091333,0.100262647,24.02611,23.34410667,999.9,0,0,10002.684,0,0.00152894,-8.513267333,402.9613,410.7040667,2.179453333,404.9892333,13.91473,1.633707,1.412471667,14.28046,12.05212,1000.099333,0.960001933,0.039998107,0,0.259,0,9413.304,7947.710667,38.67893333,41.7206,40.02066667,41.6664,38.6456,960.0976667,40.00266667,0,1750704038,0,1750704038,11:40:38,1750704038,1750703790,49,0.026,0.016,2.145,0.13,405,15,0.14,0.07,-8.499536,-0.19185591,0.030948399,0,2.21348475,-0.642605741,0.063257046,0,0,2,0/2,3.44804,2.78115,0.0964528,0.0983645,0.0902348,0.0812301,27322.3,31031.1,29364.9,34996.6,30897,39939.6,36153.6,46354.5,2.01128,2.27667,0.0765808,0,22.1103,999.9,54.1,25.9,17.8771,61.6764,26.27,2,-0.420089,0,20.2924,5.21489,11.9697,4.99185,3.272,2909.6,9999,9999,999.9,4.97251,1.86259,1.86439,1.86279,1.86281,1.8634,1.85989,1.86268,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.145,0.1578,2.40280056,-0.001033731,9.12024E-07,-2.25E-10,-0.00812494,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.9,3.9,1.26343,2.38525,2.34741,2.74902,2.39868,2.27051,30.2005,12.3721,18,445.469,653.991,22.9748,21.9562,30.0006,21.8194,21.765,25.3382,26.0774,1.15531,-999.9,405,14.0806,100.831,101.188
54,control,heat,06pre,5.090659717,3.957039369,0.14459685,54,1750704134,9270.9,20250623 11:42:14,11:42:14,15,1750704126,0.002186308,2.186307789,4.663881998,400.8395484,347.9809652,35.35408999,40.72440416,0.170426064,3,0.165224361,0.103719353,161.9169119,24.53136547,23.82516452,2.963664229,54.5827868,1.649809805,3.022582579,1.313854424,-96.41617347,52.9972351,3.69883028,122.1968038,4.663881998,2.186307789,4.50025001,411.020639,407.5751636,0.005887682,66.95411552,2.229753707,14.6648932,16.28629273,0.00581764,79.23346609,317,40,1,0,54218.06344,1000.005226,841.20443,0.841200034,0.161916066,6,0.5,1: Needles,2,FALSE,1750704126,400.8395484,404.9946774,16.23864194,14.62555806,398.7605484,16.07713548,800.0099032,101.4976129,0.100156884,24.15284194,23.82516452,999.9,0,0,10006.69097,0,0.00152894,-4.087145806,407.525129,411.0058065,1.613086774,404.9946774,14.62555806,1.648183871,1.484459677,14.41680323,12.8090129,1000.005226,0.959997,0.0400026,0,0.231290323,0,7850.72129,7946.947742,36.14696774,38.46141935,37.51390323,37.51796774,36.34651613,960.0025806,40.00129032,0,1750704151,0,1750704151,11:42:30,1750704151,1750703790,50,-0.066,0.016,2.079,0.13,405,15,0.31,0.07,-4.07966275,-0.084775722,0.025762378,1,1.598609,0.224250957,0.028198119,0,1,2,2-Jan,3.44822,2.78113,0.0972436,0.0983385,0.0908529,0.0840837,27290.4,31023.1,29356.8,34987.3,30866.5,39803.8,36142.5,46341.1,1.99603,2.27367,0.0910759,0,22.3665,999.9,54.2,26,18.0182,61.4764,26.2139,2,-0.406809,0,20.2925,5.2122,11.9691,4.99165,3.272,2912.9,9999,9999,999.9,4.97254,1.86263,1.86436,1.86279,1.86284,1.8634,1.85989,1.86274,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.079,0.1632,2.428344009,-0.001033731,9.12024E-07,-2.25E-10,-0.00812494,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.6,5.7,1.26343,2.3877,2.34741,2.74902,2.39868,2.28882,30.3509,12.2845,18,438.722,653.5,23.1332,22.1248,30.0006,21.972,21.9131,25.3433,23.3664,0.939226,-999.9,405,14.7114,100.801,101.159
55,control,heat,06pre,5.098011364,7.470951731,0.104730576,55,1750704243,9379.4,20250623 11:44:02,11:44:02,15,1750704235,0.001708158,1.708158456,8.792783535,397.8847742,273.9281106,27.83081894,40.42469056,0.123260505,3,0.12051457,0.075563223,161.9190577,24.82281064,24.43161613,3.073511453,54.59521966,1.667056194,3.053483811,1.406455259,-75.32978793,-17.65218008,-1.236831799,67.70025789,8.792783535,1.708158456,8.719369747,411.2295759,404.5898727,-0.000127169,66.95246807,1.76635358,15.15765782,16.45432606,0.001549603,79.30425095,318,40,1,0,54131.80368,1000.019161,841.2160953,0.841199977,0.161915955,6,0.5,1: Needles,2,FALSE,1750704235,397.8847742,404.989129,16.40819677,15.14809355,395.8077742,16.24101935,799.9966774,101.4986774,0.100310994,24.32247419,24.43161613,999.9,0,0,9995.929032,0,0.00152894,-7.098797742,404.5278387,411.2182581,1.260090323,404.989129,15.14809355,1.665409032,1.537512258,14.57767742,13.34639355,1000.019161,0.960001226,0.039998416,0,2.642741935,0,9144.578387,7947.070323,36.46954839,39.80016129,37.93129032,38.69325806,36.69335484,960.0193548,40,0,1750704259,0,1750704260,11:44:19,1750704260,1750703790,51,-0.002,0.016,2.077,0.13,405,15,0.27,0.07,-7.1024205,0.169986867,0.033586416,0,1.24094875,0.374208518,0.038429326,0,0,2,0/2,3.44809,2.78157,0.0966568,0.098299,0.0914753,0.0860515,27300.5,31016.3,29349.2,34978.8,30836.8,39708.2,36132.6,46329.2,1.99093,2.27122,0.117648,0,22.531,999.9,54.2,26.1,18.1259,61.5664,26.258,2,-0.393283,0,20.2941,5.21385,11.9704,4.99135,3.272,2916.5,9999,9999,999.9,4.97258,1.86264,1.86445,1.86281,1.86286,1.8634,1.85989,1.86277,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.077,0.1687,2.362622224,-0.001033731,9.12024E-07,-2.25E-10,-0.00812494,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.5,7.5,1.26343,2.38892,2.34863,2.75024,2.39868,2.25464,30.48,12.2057,18,437.397,653.61,23.2815,22.305,30.0007,22.1379,22.0742,25.3541,21.6526,0.731699,-999.9,405,15.1706,100.774,101.134
56,control,heat,06pre,3.519206939,6.154898244,0.235665189,56,1750704419,9555.9,20250623 11:46:59,11:46:59,15,1750704411,0.005093919,5.09391929,10.49366806,395.5813333,343.1767343,34.86448438,40.18844472,0.401792551,3,0.374112697,0.236148263,161.9147594,24.12540205,24.08430667,3.010175542,53.785207,1.658665335,3.083869017,1.351510208,-224.6418407,65.26209336,4.568512277,7.103524355,10.49366806,5.09391929,10.35593169,410.1924224,402.241703,0.024788322,66.95393618,5.261587178,12.65886716,16.51,0.007336939,79.27316134,544,68,1,0,54129.96557,999.9886,841.1907239,0.841200314,0.161916605,6,0.5,1: Needles,2,FALSE,1750704411,395.5813333,404.9626667,16.32651,12.56853,393.4843333,16.29851,800.0181,101.4933,0.100080007,24.48781667,24.08430667,999.9,0,0,10001.923,0,0.00152894,-9.397332667,402.1884,410.1172333,3.899127333,404.9626667,12.56853,1.671356667,1.275621333,14.63290667,10.51441333,999.9886,0.959988067,0.04001191,0,0.901333333,0,8693.036667,7946.780333,38.18726667,41.8706,39.6164,41.5748,38.37053333,959.9786667,40.01,0,1750704436,0,1750704450,11:47:30,1750704439,1750704450,52,0.02,-0.033,2.097,0.028,405,13,0.14,0.02,-9.39449375,-0.105902251,0.028734433,0,3.947099,-0.906844953,0.088210292,0,0,2,0/2,3.44727,2.7808,0.0961446,0.0981977,0.0916369,0.0754745,27304.1,31008.9,29337.3,34967.9,30818.5,40157.1,36117,46314.9,1.45465,2.25907,0.0990182,0,22.4748,999.9,54.3,26.2,18.2686,61.8364,26.2099,2,-0.373791,0,20.2941,5.21489,11.973,4.99135,3.272,2922,9999,9999,999.9,4.97258,1.86264,1.86447,1.86284,1.86293,1.86341,1.85989,1.86278,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.097,0.028,2.360213436,-0.001033731,9.12024E-07,-2.25E-10,-0.00812494,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2.7,10.5,1.26221,2.39624,2.34741,2.7478,2.39868,2.27417,30.7172,12.0656,18,221.552,647.156,23.5007,22.5765,30.0005,22.4284,22.3301,25.3031,33.6129,0,-999.9,405,12.7962,100.732,101.103
57,control,heat,06pre,4.699088146,10.47970208,0.202001969,57,1750704533,9669.4,20250623 11:48:52,11:48:52,15,1750704525,0.003075461,3.075460834,13.38093913,394.0093667,300.7213226,30.55221975,40.02995415,0.257924894,3,0.246208314,0.154888526,161.9149547,24.8155633,23.64214,2.931194466,54.25963708,1.690991685,3.116481746,1.240202781,-135.6278228,165.2235673,11.55056544,203.0612646,13.38093913,3.075460834,13.27602363,410.8776505,400.7558303,0.005801615,66.95160109,3.178951288,14.41572421,16.72851212,0.00774272,79.31143226,145,18,1,0,54075.65702,999.9926,841.1938543,0.841200079,0.161916153,6,0.5,1: Needles,2,FALSE,1750704525,394.0093667,404.9535333,16.6442,14.37607,391.9080667,16.50103333,800.0261667,101.4964667,0.099986457,24.66370333,23.64214,999.9,0,0,9997.294667,0,0.00152894,-10.94414,400.6784333,410.8600333,2.268133333,404.9535333,14.37607,1.689326,1.459119667,14.79859333,12.54631333,999.9926,0.959996033,0.04000375,0,1.259166667,0,11235.67667,7946.843,36.4956,38.98103333,37.8519,38.2143,36.72886667,959.99,40.00233333,0,1750704549,0,1750704450,11:47:30,1750704439,1750704450,52,0.02,-0.033,2.097,0.028,405,13,0.14,0.02,-10.93370244,-0.064191638,0.032264792,1,2.242252683,0.455271847,0.04651799,0,1,2,2-Jan,3.44801,2.78031,0.0958204,0.09817,0.0926043,0.0829933,27306.7,31002.7,29330.2,34960.6,30777.5,39820.4,36107.7,46304.1,2.30205,2.25905,0.0633895,0,22.7189,999.9,54.3,26.3,18.3758,61.3964,25.9936,2,-0.361209,0,20.2918,5.20905,11.9733,4.99015,3.27125,2925.1,9999,9999,999.9,4.97258,1.86264,1.86447,1.86293,1.86293,1.86346,1.85992,1.86279,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.101,0.1461,2.379870135,-0.001033731,9.12024E-07,-2.25E-10,-0.041223723,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.6,1.4,1.26343,2.3938,2.34863,2.7478,2.39868,2.26074,30.8686,11.9693,18,629.374,649.375,23.68,22.7522,30.0007,22.5642,22.5067,25.3387,26.0593,0,-999.9,405,14.5403,100.707,101.08
58,control,heat,06pre,4.985507246,3.822295151,0.15149802,58,1750704647,9783.9,20250623 11:50:47,11:50:47,15,1750704639,0.002517779,2.517779286,4.60008777,400.7629,350.6894478,35.62982498,40.71725589,0.182326106,3,0.176386247,0.110758957,161.9110303,25.07378208,24.70398,3.123992081,54.43350236,1.708226689,3.138189928,1.415765393,-111.0340665,12.27737976,0.863407206,64.01775078,4.60008777,2.517779286,4.467471427,411.147258,407.6768606,0.020130861,66.9503758,2.508214855,15.01259906,16.84094545,0.005185238,79.34410777,225,28,1,0,54075.53774,999.9636667,841.1699096,0.841200473,0.161916913,6,0.5,1: Needles,2,FALSE,1750704639,400.7629,404.9696,16.81336,14.95683667,398.6829,16.66441,800.0266667,101.4992,0.100164347,24.77989,24.70398,999.9,0,0,10001.05933,0,0.00152894,-4.188390667,407.6349667,411.1186,1.856520333,404.9696,14.95683667,1.706541667,1.518106,14.95606,13.15168,999.9636667,0.9599837,0.04001605,0,0.631333333,0,5664.404333,7946.566333,36.02893333,39.29553333,37.454,38.1956,36.383,959.9496667,40.01433333,0,1750704664,0,1750704665,11:51:04,1750704665,1750704450,53,-0.017,-0.033,2.08,0.028,405,13,0.32,0.02,-4.20666925,0.239432983,0.032337918,0,1.88926725,-0.639245291,0.063415536,0,0,2,0/2,3.44842,2.78067,0.097043,0.0981357,0.0929957,0.0853298,27262.4,30996.6,29322.8,34953.2,30756.3,39709.6,36098.1,46293.2,2.15595,2.25675,0.101358,0,23.0521,999.9,54.4,26.5,18.6262,61.6564,25.9455,2,-0.347909,0,20.2938,5.2137,11.9736,4.9912,3.272,2928.8,9999,9999,999.9,4.97255,1.86265,1.86447,1.86294,1.86295,1.86346,1.85994,1.86279,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.08,0.1499,2.379870135,-0.001033731,9.12024E-07,-2.25E-10,-0.041223723,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,3.5,3.3,1.26465,2.39746,2.34863,2.7478,2.39868,2.26929,31.0636,11.8818,18,535.719,649.818,23.8665,22.936,30.0006,22.7488,22.687,25.3498,24.2688,0,-999.9,405,15.0933,100.681,101.058
20,mod,heat,06rec1,1.469,-5.593231606,-0.043252715,1,1750871426,0,20250625 10:10:25,10:10:25,15,1750871418,-0.003972041,-3.972041035,-22.84505762,421.0307,208.9227205,21.08360184,42.48864662,-0.176661873,3,-0.18265347,-0.11360326,161.9170147,29.85424639,27.90789,3.77451021,43.40992418,1.638823016,3.775226627,2.135687194,175.1670096,0.52618112,0.038197328,337.6484027,-22.84505762,-3.972041035,-22.61078666,410.5453829,427.8185091,0.004739655,66.95403846,-4.128836941,19.18154704,16.1349497,2.31226E-06,79.23023206,802,100,1,0,53220.15902,1000.006367,841.2053472,0.841199992,0.161915984,6,0.5,1: Needles,2,FALSE,1750871418,421.0307,402.6431,16.23951,19.17009,418.7647,16.01351,800.0198667,100.8133667,0.1024255,27.91114333,27.90789,999.9,0,0,10014.582,0,0.001589141,18.19611,427.7400333,410.5127333,-3.036815,402.6431,19.17009,1.626449333,1.932600667,14.21170333,16.90268333,1000.006367,0.960003,0.0399973,0,1.6965,0,5250.989667,7946.974,35.937,39,37.12913333,38.437,36.375,960.007,40,0,1750871442,0,1750871452,10:10:52,1750871452,1750871449,1,0.181,-0.006,2.266,0.226,395,19,0.12,0.02,18.1743925,0.398157974,0.042489607,0,-3.03002225,-0.132224353,0.012796993,0,0,2,0/2,3.45105,2.78303,0.0989183,0.0960837,0.0886156,0.100061,27001.5,30885.2,29116.6,34767.9,30667.8,38834.7,35808.3,46008.2,0.297,2.19125,0.0391975,0,27.324,999.9,76.3,24.5,23.3581,61.61,25.1002,2,-0.0115676,0,20.2909,5.20801,11.974,4.98885,3.27125,2952,9999,9999,999.9,4.97265,1.86264,1.86447,1.86292,1.86291,1.86347,1.85992,1.86277,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.266,0.226,2.363987067,-0.001033731,9.12024E-07,-2.25E-10,-0.047675173,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2779.4,2782.9,1.06323,2.36694,2.34741,2.77344,2.39868,2.25464,30.7604,13.9044,18,-0.90259,646.993,27.1654,27.3116,30.0017,27.3051,26.8161,21.3339,27.3927,77.2345,-999.9,405,19.1274,99.9174,100.473
21,mod,heat,06rec1,1.812,1.336046589,0.012534261,2,1750871565,139.5,20250625 10:12:45,10:12:45,15,1750871557,0.00074188,0.741880365,4.423995329,400.5185806,219.9197296,22.19354693,40.41896528,0.041504177,3,0.041187803,0.0257706,161.9157232,29.48211753,28.57505484,3.923932605,54.55514389,2.161010711,3.961149319,1.762921895,-32.71692409,26.31757757,1.924746731,157.4411234,4.423995329,0.741880365,4.213993523,412.6790333,409.4449636,0.00186813,66.94882131,0.841533764,20.88733556,21.49759636,0.00183366,79.38072121,1,0,1,0,53045.25319,999.9946452,841.1958013,0.841200306,0.16191659,6,0.5,1: Needles,2,FALSE,1750871557,400.5185806,404.0593548,21.41383226,20.86934839,398.2935806,21.14483226,800.0169355,100.816871,0.099708777,28.73777419,28.57505484,999.9,0,0,10008.49161,0,0.0015536,-3.501571613,409.3430645,412.6715806,0.592538097,404.0593548,20.86934839,2.163720323,2.103981935,18.69617742,18.24935806,999.9946452,0.959990355,0.040009632,0,1.898548387,0,7902.801935,7946.84,36.125,39.08435484,37.25,38.562,36.625,959.9851613,40.01,0,1750871582,0,1750871584,10:13:03,1750871584,1750871582,2,-0.038,-0.027,2.225,0.269,402,21,0.49,0.11,-3.569537561,1.271490941,0.130276511,0,0.584332927,0.147799986,0.014981167,0,0,2,0/2,3.45175,2.7803,0.0952148,0.0962113,0.108432,0.106113,27092.3,30859.3,29096.4,34745.9,29973.3,38548.4,35782.2,45977.5,2.47547,2.1815,0.0310168,0,28.1083,999.9,76,25,23.9661,62.13,24.5072,2,0.0269715,0,20.2906,5.20621,11.974,4.9892,3.27125,2956.1,9999,9999,999.9,4.97264,1.86268,1.86447,1.86295,1.86295,1.86355,1.86,1.86279,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.225,0.269,2.54537877,-0.001033731,9.12024E-07,-2.25E-10,-0.054062201,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.9,1.9,1.17432,2.37183,2.34741,2.771,2.39868,2.2583,31.3898,13.8781,18,830.504,646.133,27.8768,27.8471,30.0012,27.5017,27.4287,23.5708,22.4004,81.9256,-999.9,405,20.8929,99.8461,100.407
